policy_id,insurer_name,postcode,region_name,wind_risk_band,building_type,sum_insured,mitigation_flag,annual_premium,policy_start_date,policy_end_date
POL-002743,Outback Assurance Group,4680,Gladstone QLD,L-P,Home,859258,,3823.88,2025-04-04,2026-04-04
POL-002744,Coral Coast Mutual,4700,Rockhampton QLD,Q-S,Home,884122,Roof Tie-Down,5301.18,2024-12-19,2025-12-19
POL-002745,Southern Cross Insurance,4810,Townsville QLD,T-W,Home,527695,,5449.8,2024-03-15,2025-03-15
POL-002746,Pacific Rim Insurance,6000,Perth WA,B-F,Home,317905,Shutters Installed,480.94,2023-06-06,2024-06-05
POL-002747,Outback Assurance Group,6714,Karratha WA,T-W,Home,622843,Roof Tie-Down,5109.93,2023-09-06,2024-09-05
POL-002748,Northbeam General,6000,Perth WA,B-F,Home,776943,Roof Tie-Down,1299.91,2025-09-10,2026-09-10
POL-002749,Outback Assurance Group,6000,Perth WA,B-F,Home,776184,,1321.11,2023-02-12,2024-02-12
POL-002750,Pacific Rim Insurance,810,Darwin NT,T-W,Strata,4539041,Elevated Slab,40249.09,2025-02-09,2026-02-09
POL-002751,Southern Cross Insurance,4737,Bowen QLD,Q-S,Home,273126,Roof Tie-Down,1546.22,2023-03-06,2024-03-05
POL-002752,Northbeam General,6721,Port Hedland WA,T-W,Home,368432,,3560.65,2025-02-13,2026-02-13
POL-002753,Northbeam General,4680,Gladstone QLD,L-P,SME,1084699,,5010.01,2025-06-13,2026-06-13
POL-002754,Northbeam General,4879,Innisfail QLD,T-W,Home,677433,Shutters Installed,5901.81,2023-12-16,2024-12-15
POL-002755,Coral Coast Mutual,4350,Toowoomba QLD,B-F,Home,833316,Shutters Installed,1277.79,2024-02-15,2025-02-14
POL-002756,Northbeam General,4870,Cairns QLD,T-W,Strata,6671056,Elevated Slab,56567.35,2024-05-22,2025-05-22
POL-002757,Northbeam General,6000,Perth WA,B-F,Home,583325,Roof Tie-Down,919.31,2025-06-12,2026-06-12
POL-002758,Outback Assurance Group,6721,Port Hedland WA,T-W,Home,686617,,6395.1,2023-03-06,2024-03-05
POL-002759,Coral Coast Mutual,850,Alice Springs NT,B-F,SME,674028,,1279.35,2023-05-10,2024-05-09
POL-002760,Southern Cross Insurance,4810,Townsville QLD,T-W,Home,293862,,2817.77,2025-09-06,2026-09-06
POL-002761,Coral Coast Mutual,4655,Hervey Bay QLD,L-P,Home,351605,,1409.25,2024-03-29,2025-03-29
POL-002762,Northbeam General,4879,Innisfail QLD,T-W,Home,487475,,4945.68,2024-09-29,2025-09-29
POL-002763,Pacific Rim Insurance,4655,Hervey Bay QLD,L-P,Home,822433,,3400.46,2024-11-10,2025-11-10
POL-002764,Pacific Rim Insurance,4810,Townsville QLD,T-W,SME,2840118,Shutters Installed,22456.14,2024-09-25,2025-09-25
POL-002765,Southern Cross Insurance,4737,Bowen QLD,Q-S,Home,844774,,5284.95,2025-07-02,2026-07-02
POL-002766,Southern Cross Insurance,6714,Karratha WA,T-W,Home,578786,Shutters Installed,4957.46,2023-02-20,2024-02-20
POL-002767,Outback Assurance Group,800,Darwin NT,T-W,Home,439353,,3805.38,2024-12-04,2025-12-04
POL-002768,Outback Assurance Group,4680,Gladstone QLD,L-P,Home,296649,,1208.86,2023-03-14,2024-03-13
POL-002769,Pacific Rim Insurance,4825,Mount Isa QLD,B-F,Home,488099,,937.01,2024-07-04,2025-07-04
POL-002770,Northbeam General,4655,Hervey Bay QLD,L-P,Home,680744,Shutters Installed,2661.55,2024-10-25,2025-10-25
POL-002771,Outback Assurance Group,800,Darwin NT,T-W,Home,640477,Shutters Installed,5274.77,2024-01-24,2025-01-23
POL-002772,Coral Coast Mutual,4870,Cairns QLD,T-W,Home,850204,,7755.69,2023-05-20,2024-05-19
POL-002773,Outback Assurance Group,4720,Charters Towers QLD,L-P,Strata,2787829,Shutters Installed,9541.15,2024-01-21,2025-01-20
POL-002774,Outback Assurance Group,6000,Perth WA,B-F,SME,2735188,,5034.99,2024-03-17,2025-03-17
POL-002775,Coral Coast Mutual,4879,Innisfail QLD,T-W,Home,524864,,4648.97,2025-04-19,2026-04-19
POL-002776,Southern Cross Insurance,6714,Karratha WA,T-W,Home,714619,Elevated Slab,5585.79,2025-07-02,2026-07-02
POL-002777,Pacific Rim Insurance,4802,Townsville QLD,T-W,Home,584424,,6068.1,2023-07-16,2024-07-15
POL-002778,Outback Assurance Group,4810,Townsville QLD,T-W,Home,637479,Roof Tie-Down,4898.59,2024-02-19,2025-02-18
POL-002779,Southern Cross Insurance,810,Darwin NT,T-W,SME,2156297,Roof Tie-Down,16842.75,2023-10-24,2024-10-23
POL-002780,Southern Cross Insurance,800,Darwin NT,T-W,Home,887786,Shutters Installed,6949.54,2025-08-05,2026-08-05
POL-002781,Northbeam General,4870,Cairns QLD,T-W,SME,1072196,,10910.23,2023-05-02,2024-05-01
POL-002782,Outback Assurance Group,810,Darwin NT,T-W,Home,723879,,6778.07,2025-06-21,2026-06-21
POL-002783,Southern Cross Insurance,850,Alice Springs NT,B-F,Home,581355,Roof Tie-Down,909.62,2024-02-04,2025-02-03
POL-002784,Pacific Rim Insurance,800,Darwin NT,T-W,Home,354768,Shutters Installed,2631.16,2025-07-21,2026-07-21
POL-002785,Pacific Rim Insurance,6000,Perth WA,B-F,Home,657104,,1299.5,2023-01-07,2024-01-07
POL-002786,Pacific Rim Insurance,4870,Cairns QLD,T-W,Home,665320,,6296.78,2024-05-21,2025-05-21
POL-002787,Coral Coast Mutual,810,Darwin NT,T-W,Home,855908,Roof Tie-Down,7043.5,2025-08-22,2026-08-22
POL-002788,Outback Assurance Group,4737,Bowen QLD,Q-S,Strata,6583487,,42331.49,2025-01-05,2026-01-05
POL-002789,Southern Cross Insurance,6000,Perth WA,B-F,SME,2182529,,3595.52,2025-01-17,2026-01-17
POL-002790,Outback Assurance Group,4700,Rockhampton QLD,Q-S,Home,489922,,3334.43,2025-06-24,2026-06-24
POL-002791,Pacific Rim Insurance,6714,Karratha WA,T-W,Home,867340,Shutters Installed,7325.24,2025-06-06,2026-06-06
POL-002792,Pacific Rim Insurance,4740,Mackay QLD,Q-S,Home,427003,Elevated Slab,2297.14,2023-09-29,2024-09-28
POL-002793,Pacific Rim Insurance,4700,Rockhampton QLD,Q-S,Home,834572,Roof Tie-Down,4790.58,2023-08-27,2024-08-26
POL-002794,Outback Assurance Group,6714,Karratha WA,T-W,SME,1525561,Elevated Slab,11203.18,2024-11-23,2025-11-23
POL-002795,Northbeam General,6000,Perth WA,B-F,Home,739919,Elevated Slab,1095.52,2023-05-30,2024-05-29
POL-002796,Coral Coast Mutual,4825,Mount Isa QLD,B-F,Home,411652,,805.39,2024-04-03,2025-04-03
POL-002797,Southern Cross Insurance,4825,Cloncurry QLD,B-F,Home,765116,,1427.39,2024-09-27,2025-09-27
POL-002798,Northbeam General,4737,Bowen QLD,Q-S,Home,466300,,2875.1,2023-10-28,2024-10-27
POL-002799,Northbeam General,850,Alice Springs NT,B-F,Home,832052,Roof Tie-Down,1282.94,2024-12-02,2025-12-02
POL-002800,Southern Cross Insurance,4825,Mount Isa QLD,B-F,SME,452913,Elevated Slab,714.45,2023-03-04,2024-03-03
POL-002801,Northbeam General,4810,Townsville QLD,T-W,SME,574913,,5193.97,2025-01-01,2026-01-01
POL-002802,Pacific Rim Insurance,4740,Mackay QLD,Q-S,Home,490694,,3077.88,2024-07-12,2025-07-12
POL-002803,Coral Coast Mutual,810,Darwin NT,T-W,Home,597103,,6067.02,2025-06-21,2026-06-21
POL-002804,Outback Assurance Group,4870,Cairns QLD,T-W,Home,358880,,3419.39,2025-01-02,2026-01-02
POL-002805,Northbeam General,4737,Bowen QLD,Q-S,Home,320213,Shutters Installed,1890.39,2023-12-20,2024-12-19
POL-002806,Southern Cross Insurance,6000,Perth WA,B-F,Home,626925,,1074.67,2024-03-13,2025-03-13
POL-002807,Pacific Rim Insurance,4825,Cloncurry QLD,B-F,Home,629198,,1175.24,2024-05-01,2025-05-01
POL-002808,Coral Coast Mutual,4810,Townsville QLD,T-W,Home,829307,,7259.41,2024-10-19,2025-10-19
POL-002809,Pacific Rim Insurance,4350,Toowoomba QLD,B-F,Home,812698,Roof Tie-Down,1232.61,2024-05-29,2025-05-29
POL-002810,Pacific Rim Insurance,6000,Perth WA,B-F,SME,2781939,,5086.89,2024-08-23,2025-08-23
POL-002811,Outback Assurance Group,4720,Charters Towers QLD,L-P,SME,2911760,,11155.46,2023-11-19,2024-11-18
POL-002812,Northbeam General,4802,Townsville QLD,T-W,SME,838951,,7610.17,2024-04-05,2025-04-05
POL-002813,Pacific Rim Insurance,6000,Perth WA,B-F,Home,343891,Roof Tie-Down,564.23,2024-09-04,2025-09-04
POL-002814,Pacific Rim Insurance,4655,Hervey Bay QLD,L-P,SME,954491,Roof Tie-Down,3683.24,2025-05-01,2026-05-01
POL-002815,Southern Cross Insurance,4350,Toowoomba QLD,B-F,Home,496903,Roof Tie-Down,720.46,2025-03-22,2026-03-22
POL-002816,Outback Assurance Group,810,Darwin NT,T-W,Strata,13065093,,125352.26,2023-01-31,2024-01-31
POL-002817,Southern Cross Insurance,4700,Rockhampton QLD,Q-S,Strata,4892433,,31909.45,2024-06-11,2025-06-11
POL-002818,Southern Cross Insurance,4802,Townsville QLD,T-W,Home,402783,Shutters Installed,3006.02,2025-04-15,2026-04-15
POL-002819,Pacific Rim Insurance,4870,Cairns QLD,T-W,Home,252215,Roof Tie-Down,1839.6,2024-12-09,2025-12-09
POL-002820,Pacific Rim Insurance,4655,Hervey Bay QLD,L-P,Home,297510,Elevated Slab,1149.21,2024-06-04,2025-06-04
POL-002821,Pacific Rim Insurance,4825,Cloncurry QLD,B-F,Strata,13993460,,24615.11,2023-01-12,2024-01-12
POL-002822,Southern Cross Insurance,4825,Mount Isa QLD,B-F,SME,2009421,Roof Tie-Down,3256.95,2023-10-23,2024-10-22
POL-002823,Southern Cross Insurance,4350,Toowoomba QLD,B-F,SME,1739344,Shutters Installed,2740.97,2024-10-18,2025-10-18
POL-002824,Pacific Rim Insurance,4802,Townsville QLD,T-W,Home,756030,Roof Tie-Down,5831.88,2025-03-12,2026-03-12
POL-002825,Southern Cross Insurance,810,Darwin NT,T-W,Home,867298,Shutters Installed,6746.25,2024-11-23,2025-11-23
POL-002826,Outback Assurance Group,4740,Mackay QLD,Q-S,Home,267722,,1725.24,2025-02-08,2026-02-08
POL-002827,Pacific Rim Insurance,4700,Rockhampton QLD,Q-S,Home,542497,,3838.98,2025-09-02,2026-09-02
POL-002828,Outback Assurance Group,4655,Hervey Bay QLD,L-P,Home,270494,Roof Tie-Down,1043.48,2023-02-17,2024-02-17
POL-002829,Southern Cross Insurance,4879,Innisfail QLD,T-W,Strata,9081357,,82281.43,2023-03-17,2024-03-16
POL-002830,Northbeam General,4655,Hervey Bay QLD,L-P,Strata,3451929,Shutters Installed,12838.4,2024-12-21,2025-12-21
POL-002831,Pacific Rim Insurance,6721,Port Hedland WA,T-W,Home,589666,Elevated Slab,4381.17,2024-09-20,2025-09-20
POL-002832,Pacific Rim Insurance,6000,Perth WA,B-F,SME,2592751,,4774.46,2024-01-12,2025-01-11
POL-002833,Pacific Rim Insurance,4703,Rockhampton QLD,Q-S,Home,558492,,3669.38,2024-01-22,2025-01-21
POL-002834,Southern Cross Insurance,4802,Townsville QLD,T-W,Home,657281,Elevated Slab,5421.05,2025-03-14,2026-03-14
POL-002835,Pacific Rim Insurance,4720,Charters Towers QLD,L-P,Home,832400,Elevated Slab,2983.58,2024-10-12,2025-10-12
POL-002836,Coral Coast Mutual,800,Darwin NT,T-W,Home,758868,,7615.26,2023-03-16,2024-03-15
POL-002837,Southern Cross Insurance,4870,Cairns QLD,T-W,Home,439383,,4059.78,2025-05-14,2026-05-14
POL-002838,Southern Cross Insurance,4802,Townsville QLD,T-W,Home,873589,Elevated Slab,6682.82,2023-01-23,2024-01-23
POL-002839,Pacific Rim Insurance,810,Darwin NT,T-W,Home,625921,,5892.2,2025-09-13,2026-09-13
POL-002840,Pacific Rim Insurance,4802,Townsville QLD,T-W,Home,648606,,5563.69,2023-03-22,2024-03-21
POL-002841,Southern Cross Insurance,4870,Cairns QLD,T-W,SME,2797630,,25878.73,2023-05-23,2024-05-22
POL-002842,Coral Coast Mutual,4737,Bowen QLD,Q-S,Home,373499,,2408.6,2024-04-12,2025-04-12
POL-002843,Southern Cross Insurance,4825,Mount Isa QLD,B-F,SME,1644860,Roof Tie-Down,2458.8,2023-07-09,2024-07-08
POL-002844,Pacific Rim Insurance,800,Darwin NT,T-W,Home,828211,,7308.83,2023-04-05,2024-04-04
POL-002845,Pacific Rim Insurance,4802,Townsville QLD,T-W,Home,529205,Roof Tie-Down,3997.3,2023-05-25,2024-05-24
POL-002846,Coral Coast Mutual,850,Alice Springs NT,B-F,Home,721103,,1182.05,2024-12-25,2025-12-25
POL-002847,Coral Coast Mutual,4680,Gladstone QLD,L-P,Home,830441,Roof Tie-Down,2873.72,2023-10-28,2024-10-27
POL-002848,Southern Cross Insurance,850,Alice Springs NT,B-F,SME,2225015,Roof Tie-Down,3594.57,2023-05-10,2024-05-09
POL-002849,Pacific Rim Insurance,4802,Townsville QLD,T-W,Home,635004,,6028.85,2023-01-01,2024-01-01
POL-002850,Coral Coast Mutual,4870,Cairns QLD,T-W,Strata,12605184,Roof Tie-Down,99736.84,2025-08-05,2026-08-05
POL-002851,Coral Coast Mutual,4879,Innisfail QLD,T-W,Home,430016,Roof Tie-Down,3271.86,2023-05-20,2024-05-19
POL-002852,Coral Coast Mutual,850,Alice Springs NT,B-F,Strata,11395073,,20966.59,2025-06-27,2026-06-27
POL-002853,Coral Coast Mutual,4870,Cairns QLD,T-W,Home,791809,,7044.93,2024-12-06,2025-12-06
POL-002854,Pacific Rim Insurance,4737,Bowen QLD,Q-S,Home,690071,Roof Tie-Down,3486.65,2025-08-22,2026-08-22
POL-002855,Southern Cross Insurance,4680,Gladstone QLD,L-P,Home,618503,Roof Tie-Down,2403.68,2024-10-18,2025-10-18
POL-002856,Outback Assurance Group,4825,Mount Isa QLD,B-F,Home,251075,Elevated Slab,392.63,2025-05-14,2026-05-14
POL-002857,Southern Cross Insurance,800,Darwin NT,T-W,Strata,7284544,,64856.24,2023-03-24,2024-03-23
POL-002858,Northbeam General,4680,Gladstone QLD,L-P,Home,711990,,2723.16,2024-08-06,2025-08-06
POL-002859,Southern Cross Insurance,4703,Rockhampton QLD,Q-S,Home,701084,,4642.4,2024-11-27,2025-11-27
POL-002860,Southern Cross Insurance,4870,Cairns QLD,T-W,Strata,13755141,Shutters Installed,118403.06,2024-10-31,2025-10-31
POL-002861,Northbeam General,4720,Charters Towers QLD,L-P,Home,593124,Shutters Installed,2201.78,2023-08-21,2024-08-20
POL-002862,Outback Assurance Group,4802,Townsville QLD,T-W,Home,832308,Elevated Slab,6819.13,2025-06-04,2026-06-04
POL-002863,Southern Cross Insurance,4680,Gladstone QLD,L-P,Home,745155,Shutters Installed,2801.72,2024-02-28,2025-02-27
POL-002864,Coral Coast Mutual,4810,Townsville QLD,T-W,SME,992448,,10328.47,2023-07-27,2024-07-26
POL-002865,Southern Cross Insurance,4825,Cloncurry QLD,B-F,Home,324158,,529.28,2023-12-07,2024-12-06
POL-002866,Northbeam General,810,Darwin NT,T-W,Home,890442,,8295.57,2024-12-02,2025-12-02
POL-002867,Northbeam General,4825,Mount Isa QLD,B-F,Home,627427,Shutters Installed,948.03,2024-06-20,2025-06-20
POL-002868,Coral Coast Mutual,6714,Karratha WA,T-W,SME,2622728,Roof Tie-Down,19316.83,2025-06-01,2026-06-01
POL-002869,Northbeam General,4825,Cloncurry QLD,B-F,Home,719557,,1215.87,2024-07-15,2025-07-15
POL-002870,Northbeam General,6000,Perth WA,B-F,SME,2511328,,4244.86,2023-11-07,2024-11-06
POL-002871,Pacific Rim Insurance,6714,Karratha WA,T-W,SME,1649547,Elevated Slab,13069.39,2023-05-22,2024-05-21
POL-002872,Southern Cross Insurance,4740,Mackay QLD,Q-S,Home,715917,Roof Tie-Down,4293.25,2024-12-22,2025-12-22
POL-002873,Outback Assurance Group,4655,Hervey Bay QLD,L-P,Home,619559,,2383.6,2025-09-10,2026-09-10
POL-002874,Coral Coast Mutual,4700,Rockhampton QLD,Q-S,Home,260205,Roof Tie-Down,1464.68,2024-07-07,2025-07-07
POL-002875,Pacific Rim Insurance,6714,Karratha WA,T-W,Home,574506,,5709.54,2024-11-13,2025-11-13
POL-002876,Pacific Rim Insurance,800,Darwin NT,T-W,SME,749530,Roof Tie-Down,6653.8,2024-04-18,2025-04-18
POL-002877,Coral Coast Mutual,4655,Hervey Bay QLD,L-P,Home,270024,,1052.97,2025-04-04,2026-04-04
POL-002878,Outback Assurance Group,4737,Bowen QLD,Q-S,SME,1143010,Roof Tie-Down,5896.05,2023-01-25,2024-01-25
POL-002879,Northbeam General,4810,Townsville QLD,T-W,Home,531070,Shutters Installed,4458.75,2023-03-27,2024-03-26
POL-002880,Pacific Rim Insurance,4870,Cairns QLD,T-W,SME,1164373,,10923.8,2023-11-18,2024-11-17
POL-002881,Southern Cross Insurance,4680,Gladstone QLD,L-P,SME,1062316,Roof Tie-Down,4065.47,2025-02-16,2026-02-16
POL-002882,Pacific Rim Insurance,4825,Mount Isa QLD,B-F,Home,441986,Shutters Installed,731.22,2023-12-22,2024-12-21
POL-002883,Southern Cross Insurance,6000,Perth WA,B-F,Home,606289,,989.17,2023-10-17,2024-10-16
POL-002884,Pacific Rim Insurance,850,Alice Springs NT,B-F,Home,450553,Elevated Slab,736.85,2024-04-19,2025-04-19
POL-002885,Southern Cross Insurance,4825,Cloncurry QLD,B-F,Home,868541,Elevated Slab,1375.13,2024-10-21,2025-10-21
POL-002886,Coral Coast Mutual,4350,Toowoomba QLD,B-F,SME,601932,,977.24,2024-02-07,2025-02-06
POL-002887,Pacific Rim Insurance,4810,Townsville QLD,T-W,Home,262797,Shutters Installed,1996.15,2025-07-07,2026-07-07
POL-002888,Southern Cross Insurance,800,Darwin NT,T-W,Home,282959,Shutters Installed,2457.76,2024-03-14,2025-03-14
POL-002889,Coral Coast Mutual,4720,Charters Towers QLD,L-P,Home,548017,,2101.15,2024-07-09,2025-07-09
POL-002890,Pacific Rim Insurance,4810,Townsville QLD,T-W,Strata,12971313,,119205.59,2024-09-22,2025-09-22
POL-002891,Coral Coast Mutual,4700,Rockhampton QLD,Q-S,Strata,14750100,Elevated Slab,85569.71,2025-07-20,2026-07-20
POL-002892,Outback Assurance Group,4802,Townsville QLD,T-W,Home,656766,Roof Tie-Down,4848.0,2023-03-02,2024-03-01
POL-002893,Pacific Rim Insurance,850,Alice Springs NT,B-F,Home,270155,,476.34,2024-03-14,2025-03-14
POL-002894,Northbeam General,4740,Mackay QLD,Q-S,Home,710568,Elevated Slab,3908.22,2023-02-15,2024-02-15
POL-002895,Northbeam General,850,Alice Springs NT,B-F,Home,381393,,716.25,2025-09-06,2026-09-06
POL-002896,Northbeam General,4703,Rockhampton QLD,Q-S,Home,859278,Shutters Installed,4936.36,2024-01-19,2025-01-18
POL-002897,Northbeam General,4870,Cairns QLD,T-W,Home,645288,,6447.49,2025-05-16,2026-05-16
POL-002898,Outback Assurance Group,6714,Karratha WA,T-W,Home,614840,Shutters Installed,5290.97,2023-03-16,2024-03-15
POL-002899,Coral Coast Mutual,4703,Rockhampton QLD,Q-S,Strata,4181170,Shutters Installed,24943.7,2023-07-08,2024-07-07
POL-002900,Pacific Rim Insurance,800,Darwin NT,T-W,Home,860389,Shutters Installed,6337.84,2023-07-11,2024-07-10
POL-002901,Southern Cross Insurance,810,Darwin NT,T-W,Home,597110,Shutters Installed,5164.98,2023-03-13,2024-03-12
POL-002902,Coral Coast Mutual,4740,Mackay QLD,Q-S,Home,692242,,4804.58,2023-02-17,2024-02-17
POL-002903,Pacific Rim Insurance,4350,Toowoomba QLD,B-F,Home,817294,,1487.54,2024-02-28,2025-02-27
POL-002904,Outback Assurance Group,6000,Perth WA,B-F,Home,372314,Roof Tie-Down,522.75,2024-02-07,2025-02-06
POL-002905,Coral Coast Mutual,4350,Toowoomba QLD,B-F,SME,427242,,735.44,2024-11-25,2025-11-25
POL-002906,Outback Assurance Group,4737,Bowen QLD,Q-S,Home,839900,,5521.02,2024-07-10,2025-07-10
POL-002907,Pacific Rim Insurance,6714,Karratha WA,T-W,SME,767953,,6815.49,2025-01-24,2026-01-24
POL-002908,Outback Assurance Group,4879,Innisfail QLD,T-W,Home,492163,Elevated Slab,4334.48,2023-09-04,2024-09-03
POL-002909,Pacific Rim Insurance,4700,Rockhampton QLD,Q-S,SME,993348,,6401.97,2023-12-29,2024-12-28
POL-002910,Pacific Rim Insurance,4700,Rockhampton QLD,Q-S,Home,735875,,5156.21,2024-12-12,2025-12-12
POL-002911,Northbeam General,810,Darwin NT,T-W,Home,345246,Elevated Slab,2955.78,2025-05-12,2026-05-12
POL-002912,Northbeam General,4350,Toowoomba QLD,B-F,SME,1158886,,1956.26,2024-12-18,2025-12-18
POL-002913,Pacific Rim Insurance,800,Darwin NT,T-W,Home,429219,,3724.89,2025-07-17,2026-07-17
POL-002914,Southern Cross Insurance,800,Darwin NT,T-W,Home,254483,,2507.71,2024-08-02,2025-08-02
POL-002915,Coral Coast Mutual,4879,Innisfail QLD,T-W,Home,707735,Roof Tie-Down,5385.13,2024-01-16,2025-01-15
POL-002916,Outback Assurance Group,4825,Cloncurry QLD,B-F,Home,578149,,1055.02,2024-04-19,2025-04-19
POL-002917,Southern Cross Insurance,4700,Rockhampton QLD,Q-S,SME,2732087,Roof Tie-Down,15145.39,2024-12-26,2025-12-26
POL-002918,Northbeam General,6714,Karratha WA,T-W,Strata,14844433,,149717.42,2024-09-10,2025-09-10
POL-002919,Outback Assurance Group,4825,Mount Isa QLD,B-F,Home,412081,Elevated Slab,631.56,2024-08-18,2025-08-18
POL-002920,Southern Cross Insurance,4700,Rockhampton QLD,Q-S,SME,1704393,Shutters Installed,10106.52,2024-11-04,2025-11-04
POL-002921,Northbeam General,4720,Charters Towers QLD,L-P,Home,749931,,2937.11,2023-02-25,2024-02-25
POL-002922,Northbeam General,4825,Cloncurry QLD,B-F,Home,383652,Shutters Installed,601.69,2025-05-08,2026-05-08
POL-002923,Outback Assurance Group,810,Darwin NT,T-W,SME,1456805,Roof Tie-Down,10795.97,2023-10-13,2024-10-12
POL-002924,Outback Assurance Group,6000,Perth WA,B-F,SME,2601592,,4914.92,2023-03-09,2024-03-08
POL-002925,Southern Cross Insurance,4680,Gladstone QLD,L-P,Home,260703,,1132.87,2025-01-23,2026-01-23
POL-002926,Northbeam General,810,Darwin NT,T-W,Home,303170,Shutters Installed,2338.91,2025-01-01,2026-01-01
POL-002927,Northbeam General,4350,Toowoomba QLD,B-F,SME,2240908,Roof Tie-Down,3427.24,2025-05-20,2026-05-20
POL-002928,Northbeam General,800,Darwin NT,T-W,Home,293441,,3009.87,2025-02-16,2026-02-16
POL-002929,Northbeam General,4720,Charters Towers QLD,L-P,Home,299319,Shutters Installed,1048.73,2024-02-10,2025-02-09
POL-002930,Northbeam General,4870,Cairns QLD,T-W,SME,1844662,,18278.7,2024-09-01,2025-09-01
POL-002931,Northbeam General,4737,Bowen QLD,Q-S,Home,862957,Elevated Slab,4382.55,2024-07-04,2025-07-04
POL-002932,Outback Assurance Group,810,Darwin NT,T-W,SME,1079054,,11256.98,2023-04-02,2024-04-01
POL-002933,Northbeam General,4825,Mount Isa QLD,B-F,Home,887658,Elevated Slab,1233.41,2025-08-25,2026-08-25
POL-002934,Coral Coast Mutual,4802,Townsville QLD,T-W,SME,900513,,9314.74,2023-01-30,2024-01-30
POL-002935,Outback Assurance Group,4350,Toowoomba QLD,B-F,SME,1557232,,2560.21,2024-02-01,2025-01-31
POL-002936,Outback Assurance Group,4700,Rockhampton QLD,Q-S,Home,462886,Roof Tie-Down,2781.93,2024-03-05,2025-03-05
POL-002937,Outback Assurance Group,4870,Cairns QLD,T-W,Home,834245,Elevated Slab,7254.97,2025-09-19,2026-09-19
POL-002938,Outback Assurance Group,4655,Hervey Bay QLD,L-P,Home,292550,,1200.0,2024-12-18,2025-12-18
POL-002939,Coral Coast Mutual,810,Darwin NT,T-W,Home,662841,,6123.26,2023-03-03,2024-03-02
POL-002940,Outback Assurance Group,4802,Townsville QLD,T-W,Home,517109,,4716.53,2023-02-07,2024-02-07
POL-002941,Northbeam General,4879,Innisfail QLD,T-W,Home,571042,Roof Tie-Down,4707.68,2023-07-13,2024-07-12
POL-002942,Northbeam General,4802,Townsville QLD,T-W,Home,883883,Roof Tie-Down,6961.67,2024-04-09,2025-04-09
POL-002943,Southern Cross Insurance,810,Darwin NT,T-W,SME,2219656,Elevated Slab,19293.32,2023-05-01,2024-04-30
POL-002944,Coral Coast Mutual,6721,Port Hedland WA,T-W,Strata,8894356,Shutters Installed,74198.72,2025-07-30,2026-07-30
POL-002945,Pacific Rim Insurance,4825,Cloncurry QLD,B-F,SME,1034621,Shutters Installed,1456.78,2024-06-11,2025-06-11
