policy_id,insurer_name,postcode,region_name,wind_risk_band,building_type,sum_insured,mitigation_flag,annual_premium,policy_start_date,policy_end_date
POL-000672,Pacific Rim Insurance,4870,Cairns QLD,T-W,Home,871121,Roof Tie-Down,6557.56,2024-10-06,2025-10-06
POL-000673,Pacific Rim Insurance,4740,Mackay QLD,Q-S,SME,1097686,Roof Tie-Down,5771.5,2023-07-04,2024-07-03
POL-000674,Coral Coast Mutual,4655,Hervey Bay QLD,L-P,Home,269524,,1217.7,2025-01-15,2026-01-15
POL-000675,Northbeam General,4825,Mount Isa QLD,B-F,Home,744312,,1438.18,2023-06-24,2024-06-23
POL-000676,Coral Coast Mutual,4879,Innisfail QLD,T-W,Home,440719,,4290.0,2024-06-07,2025-06-07
POL-000677,Northbeam General,4700,Rockhampton QLD,Q-S,SME,2301991,Shutters Installed,12964.05,2023-03-12,2024-03-11
POL-000678,Pacific Rim Insurance,4655,Hervey Bay QLD,L-P,Home,462177,Roof Tie-Down,1657.47,2025-07-20,2026-07-20
POL-000679,Pacific Rim Insurance,4879,Innisfail QLD,T-W,SME,1144162,,10817.08,2024-09-21,2025-09-21
POL-000680,Northbeam General,4740,Mackay QLD,Q-S,SME,892899,,5331.63,2024-11-06,2025-11-06
POL-000681,Southern Cross Insurance,4810,Townsville QLD,T-W,Home,702457,Roof Tie-Down,5697.35,2024-01-15,2025-01-14
POL-000682,Coral Coast Mutual,4720,Charters Towers QLD,L-P,Home,755543,,3357.05,2024-01-26,2025-01-25
POL-000683,Coral Coast Mutual,4802,Townsville QLD,T-W,SME,2816425,,24603.34,2023-05-18,2024-05-17
POL-000684,Pacific Rim Insurance,850,Alice Springs NT,B-F,SME,751556,,1294.16,2025-06-16,2026-06-16
POL-000685,Pacific Rim Insurance,4879,Innisfail QLD,T-W,Home,257459,Roof Tie-Down,2111.41,2023-05-01,2024-04-30
POL-000686,Northbeam General,4870,Cairns QLD,T-W,Home,581246,Shutters Installed,4607.99,2023-04-20,2024-04-19
POL-000687,Pacific Rim Insurance,4879,Innisfail QLD,T-W,SME,2648586,Shutters Installed,21060.37,2024-01-10,2025-01-09
POL-000688,Pacific Rim Insurance,6000,Perth WA,B-F,Strata,5417412,Elevated Slab,8144.8,2025-03-13,2026-03-13
POL-000689,Pacific Rim Insurance,850,Alice Springs NT,B-F,Home,757259,,1295.94,2023-11-11,2024-11-10
POL-000690,Southern Cross Insurance,4680,Gladstone QLD,L-P,SME,979101,Elevated Slab,3743.56,2024-11-06,2025-11-06
POL-000691,Outback Assurance Group,4350,Toowoomba QLD,B-F,Home,419654,,694.99,2024-06-04,2025-06-04
POL-000692,Southern Cross Insurance,6714,Karratha WA,T-W,SME,618325,,5475.52,2025-09-14,2026-09-14
POL-000693,Coral Coast Mutual,4825,Mount Isa QLD,B-F,SME,2917611,,5183.82,2023-03-07,2024-03-06
POL-000694,Pacific Rim Insurance,4350,Toowoomba QLD,B-F,Home,652995,,1276.64,2024-02-15,2025-02-14
POL-000695,Northbeam General,4720,Charters Towers QLD,L-P,Home,310254,,1419.23,2025-04-19,2026-04-19
POL-000696,Pacific Rim Insurance,850,Alice Springs NT,B-F,Home,793323,Shutters Installed,1161.84,2023-02-04,2024-02-04
POL-000697,Northbeam General,4720,Charters Towers QLD,L-P,Home,427715,Shutters Installed,1580.09,2024-01-04,2025-01-03
POL-000698,Outback Assurance Group,4870,Cairns QLD,T-W,Strata,6629452,Roof Tie-Down,56527.16,2023-12-28,2024-12-27
POL-000699,Coral Coast Mutual,4655,Hervey Bay QLD,L-P,Home,321950,,1465.55,2024-07-16,2025-07-16
POL-000700,Northbeam General,4825,Cloncurry QLD,B-F,Strata,6639031,Shutters Installed,9601.67,2025-09-13,2026-09-13
POL-000701,Southern Cross Insurance,4737,Bowen QLD,Q-S,Strata,6380657,,38778.73,2024-06-02,2025-06-02
POL-000702,Coral Coast Mutual,4825,Cloncurry QLD,B-F,Home,372692,Shutters Installed,604.77,2025-09-06,2026-09-06
POL-000703,Outback Assurance Group,4825,Cloncurry QLD,B-F,SME,2257106,,4441.49,2024-07-30,2025-07-30
POL-000704,Pacific Rim Insurance,4350,Toowoomba QLD,B-F,SME,2324549,,4336.15,2025-07-07,2026-07-07
POL-000705,Northbeam General,4870,Cairns QLD,T-W,Home,651261,Shutters Installed,5399.52,2023-08-14,2024-08-13
POL-000706,Coral Coast Mutual,6714,Karratha WA,T-W,Home,811671,Elevated Slab,5911.56,2025-05-02,2026-05-02
POL-000707,Northbeam General,4350,Toowoomba QLD,B-F,Home,608605,Elevated Slab,852.21,2025-08-11,2026-08-11
POL-000708,Northbeam General,850,Alice Springs NT,B-F,Home,851581,Shutters Installed,1242.74,2025-08-27,2026-08-27
POL-000709,Northbeam General,850,Alice Springs NT,B-F,SME,1415258,Shutters Installed,2326.77,2023-07-31,2024-07-30
POL-000710,Southern Cross Insurance,4703,Rockhampton QLD,Q-S,SME,1893287,,11459.68,2023-04-20,2024-04-19
POL-000711,Pacific Rim Insurance,4825,Mount Isa QLD,B-F,SME,2974576,,4825.91,2025-05-27,2026-05-27
POL-000712,Pacific Rim Insurance,4740,Mackay QLD,Q-S,SME,1722954,Elevated Slab,9504.74,2025-06-21,2026-06-21
POL-000713,Pacific Rim Insurance,6000,Perth WA,B-F,Home,785962,,1352.56,2023-08-16,2024-08-15
POL-000714,Pacific Rim Insurance,810,Darwin NT,T-W,Home,751554,,7767.57,2023-02-03,2024-02-03
POL-000715,Pacific Rim Insurance,4680,Gladstone QLD,L-P,Home,433291,,1804.24,2023-05-04,2024-05-03
POL-000716,Coral Coast Mutual,4737,Bowen QLD,Q-S,Home,470989,Roof Tie-Down,2539.46,2023-04-14,2024-04-13
POL-000717,Outback Assurance Group,4680,Gladstone QLD,L-P,Home,825210,Shutters Installed,2806.27,2023-10-03,2024-10-02
POL-000718,Coral Coast Mutual,4810,Townsville QLD,T-W,Home,694536,Roof Tie-Down,5283.69,2024-12-18,2025-12-18
POL-000719,Northbeam General,4680,Gladstone QLD,L-P,SME,1154510,Shutters Installed,4180.47,2024-08-12,2025-08-12
POL-000720,Northbeam General,800,Darwin NT,T-W,SME,2729264,,25576.52,2024-01-26,2025-01-25
POL-000721,Outback Assurance Group,810,Darwin NT,T-W,SME,2383851,,24031.05,2023-06-30,2024-06-29
POL-000722,Outback Assurance Group,850,Alice Springs NT,B-F,Home,792121,,1435.51,2023-11-20,2024-11-19
POL-000723,Northbeam General,6721,Port Hedland WA,T-W,Home,300026,,2792.33,2024-12-08,2025-12-08
POL-000724,Coral Coast Mutual,4740,Mackay QLD,Q-S,Home,350979,Shutters Installed,1919.71,2023-12-09,2024-12-08
POL-000725,Southern Cross Insurance,4680,Gladstone QLD,L-P,Home,520233,,2116.87,2024-02-26,2025-02-25
POL-000726,Pacific Rim Insurance,4680,Gladstone QLD,L-P,SME,1234490,,5264.55,2024-10-27,2025-10-27
POL-000727,Outback Assurance Group,4700,Rockhampton QLD,Q-S,Strata,7454109,Shutters Installed,42610.51,2024-05-14,2025-05-14
POL-000728,Coral Coast Mutual,4825,Mount Isa QLD,B-F,Home,401884,Shutters Installed,660.17,2024-10-17,2025-10-17
POL-000729,Northbeam General,4879,Innisfail QLD,T-W,Home,324809,,2825.94,2023-12-18,2024-12-17
POL-000730,Coral Coast Mutual,6714,Karratha WA,T-W,Home,530465,Shutters Installed,4373.79,2024-02-09,2025-02-08
POL-000731,Outback Assurance Group,4737,Bowen QLD,Q-S,SME,2861719,,18679.06,2024-04-06,2025-04-06
POL-000732,Southern Cross Insurance,4700,Rockhampton QLD,Q-S,Home,496024,Roof Tie-Down,2829.34,2025-08-21,2026-08-21
POL-000733,Pacific Rim Insurance,4703,Rockhampton QLD,Q-S,Home,316891,Roof Tie-Down,1903.77,2024-04-29,2025-04-29
POL-000734,Northbeam General,4740,Mackay QLD,Q-S,Home,337295,Elevated Slab,1715.93,2024-09-24,2025-09-24
POL-000735,Coral Coast Mutual,4825,Mount Isa QLD,B-F,SME,1697594,,2890.27,2025-01-25,2026-01-25
POL-000736,Coral Coast Mutual,4737,Bowen QLD,Q-S,Home,428895,Roof Tie-Down,2146.22,2024-11-10,2025-11-10
POL-000737,Outback Assurance Group,6714,Karratha WA,T-W,SME,2667374,,27543.92,2024-07-15,2025-07-15
POL-000738,Pacific Rim Insurance,810,Darwin NT,T-W,Strata,4970181,,48074.47,2024-04-12,2025-04-12
POL-000739,Pacific Rim Insurance,4879,Innisfail QLD,T-W,Home,574703,,5906.2,2024-05-08,2025-05-08
POL-000740,Coral Coast Mutual,4350,Toowoomba QLD,B-F,SME,1934206,Elevated Slab,2907.37,2023-06-09,2024-06-08
POL-000741,Pacific Rim Insurance,4870,Cairns QLD,T-W,Home,392921,,3616.2,2024-04-25,2025-04-25
POL-000742,Outback Assurance Group,4870,Cairns QLD,T-W,SME,2400964,,21895.01,2025-02-23,2026-02-23
POL-000743,Pacific Rim Insurance,6721,Port Hedland WA,T-W,Home,824842,,7637.97,2024-02-26,2025-02-25
POL-000744,Coral Coast Mutual,4879,Innisfail QLD,T-W,Home,658654,Roof Tie-Down,5667.99,2023-08-14,2024-08-13
POL-000745,Coral Coast Mutual,4825,Mount Isa QLD,B-F,Home,893003,Shutters Installed,1450.34,2024-12-02,2025-12-02
POL-000746,Southern Cross Insurance,6721,Port Hedland WA,T-W,Home,531880,,4964.84,2025-05-23,2026-05-23
POL-000747,Pacific Rim Insurance,4700,Rockhampton QLD,Q-S,Home,727461,Roof Tie-Down,4113.86,2023-10-06,2024-10-05
POL-000748,Northbeam General,850,Alice Springs NT,B-F,Home,302042,Roof Tie-Down,505.54,2023-01-23,2024-01-23
POL-000749,Southern Cross Insurance,800,Darwin NT,T-W,Home,709713,Roof Tie-Down,5991.24,2023-08-27,2024-08-26
POL-000750,Outback Assurance Group,810,Darwin NT,T-W,Home,690656,Shutters Installed,5366.88,2025-03-29,2026-03-29
POL-000751,Northbeam General,4680,Gladstone QLD,L-P,Home,596290,,2294.16,2025-02-07,2026-02-07
POL-000752,Coral Coast Mutual,4740,Mackay QLD,Q-S,Home,819578,Elevated Slab,4501.13,2023-07-16,2024-07-15
POL-000753,Outback Assurance Group,4655,Hervey Bay QLD,L-P,SME,1444223,Roof Tie-Down,5037.08,2025-09-25,2026-09-25
POL-000754,Pacific Rim Insurance,4350,Toowoomba QLD,B-F,SME,2332880,Roof Tie-Down,3737.29,2023-04-07,2024-04-06
POL-000755,Southern Cross Insurance,4703,Rockhampton QLD,Q-S,Home,577270,,4079.61,2023-06-12,2024-06-11
POL-000756,Southern Cross Insurance,4825,Cloncurry QLD,B-F,Home,563328,Shutters Installed,809.96,2025-06-27,2026-06-27
POL-000757,Coral Coast Mutual,4703,Rockhampton QLD,Q-S,Strata,9284023,Shutters Installed,49493.94,2023-06-21,2024-06-20
POL-000758,Outback Assurance Group,4802,Townsville QLD,T-W,Home,259363,,2694.99,2024-08-18,2025-08-18
POL-000759,Pacific Rim Insurance,4810,Townsville QLD,T-W,Home,510804,,4520.42,2023-04-04,2024-04-03
POL-000760,Northbeam General,6714,Karratha WA,T-W,Strata,12487980,,108197.1,2023-12-31,2024-12-30
POL-000761,Coral Coast Mutual,4825,Cloncurry QLD,B-F,SME,1375908,Roof Tie-Down,2027.98,2024-07-25,2025-07-25
POL-000762,Coral Coast Mutual,4737,Bowen QLD,Q-S,SME,1984477,Roof Tie-Down,10653.22,2023-05-18,2024-05-17
POL-000763,Northbeam General,4740,Mackay QLD,Q-S,Home,559030,Elevated Slab,3115.04,2024-05-16,2025-05-16
POL-000764,Pacific Rim Insurance,4802,Townsville QLD,T-W,Home,741147,Shutters Installed,5715.84,2025-05-01,2026-05-01
POL-000765,Pacific Rim Insurance,4825,Cloncurry QLD,B-F,Home,721213,,1245.13,2023-09-27,2024-09-26
POL-000766,Southern Cross Insurance,4680,Gladstone QLD,L-P,Home,780535,,3198.94,2023-07-09,2024-07-08
POL-000767,Pacific Rim Insurance,4810,Townsville QLD,T-W,SME,1401543,,12837.18,2023-03-06,2024-03-05
POL-000768,Coral Coast Mutual,4655,Hervey Bay QLD,L-P,Home,828255,,3238.04,2023-10-17,2024-10-16
POL-000769,Northbeam General,4879,Innisfail QLD,T-W,Home,798615,Roof Tie-Down,6653.75,2023-02-14,2024-02-14
POL-000770,Pacific Rim Insurance,4700,Rockhampton QLD,Q-S,SME,2435790,Shutters Installed,12627.71,2023-02-02,2024-02-02
POL-000771,Northbeam General,4655,Hervey Bay QLD,L-P,SME,2875901,,11489.19,2024-01-11,2025-01-10
POL-000772,Southern Cross Insurance,4810,Townsville QLD,T-W,SME,1275511,Roof Tie-Down,10620.59,2025-08-08,2026-08-08
POL-000773,Outback Assurance Group,4737,Bowen QLD,Q-S,SME,2740505,Roof Tie-Down,15878.6,2025-06-30,2026-06-30
POL-000774,Southern Cross Insurance,4680,Gladstone QLD,L-P,SME,2987605,Roof Tie-Down,10166.2,2023-02-11,2024-02-11
POL-000775,Northbeam General,6721,Port Hedland WA,T-W,Home,794719,Shutters Installed,5900.27,2025-01-12,2026-01-12
POL-000776,Northbeam General,4825,Cloncurry QLD,B-F,Home,510846,Roof Tie-Down,792.54,2025-08-28,2026-08-28
POL-000777,Coral Coast Mutual,4825,Cloncurry QLD,B-F,SME,842558,Elevated Slab,1357.77,2024-08-13,2025-08-13
POL-000778,Pacific Rim Insurance,4737,Bowen QLD,Q-S,SME,836637,Elevated Slab,4314.39,2023-07-04,2024-07-03
POL-000779,Coral Coast Mutual,4655,Hervey Bay QLD,L-P,Home,809835,,3740.37,2024-03-29,2025-03-29
POL-000780,Outback Assurance Group,6714,Karratha WA,T-W,Home,639776,,5971.32,2024-10-10,2025-10-10
POL-000781,Coral Coast Mutual,6714,Karratha WA,T-W,Home,474319,,4393.44,2024-07-17,2025-07-17
POL-000782,Coral Coast Mutual,4680,Gladstone QLD,L-P,Strata,8662074,Elevated Slab,27832.45,2023-02-05,2024-02-05
POL-000783,Northbeam General,4810,Townsville QLD,T-W,Home,566503,Roof Tie-Down,4123.07,2023-08-16,2024-08-15
POL-000784,Pacific Rim Insurance,6714,Karratha WA,T-W,Home,539362,,5553.44,2024-06-07,2025-06-07
POL-000785,Northbeam General,4802,Townsville QLD,T-W,Strata,2633110,Roof Tie-Down,21093.84,2023-06-09,2024-06-08
POL-000786,Southern Cross Insurance,6000,Perth WA,B-F,Home,494312,,846.38,2023-11-04,2024-11-03
POL-000787,Outback Assurance Group,4802,Townsville QLD,T-W,Home,330951,,3284.62,2025-03-22,2026-03-22
POL-000788,Pacific Rim Insurance,4700,Rockhampton QLD,Q-S,Home,854223,,5907.27,2023-04-08,2024-04-07
POL-000789,Coral Coast Mutual,6721,Port Hedland WA,T-W,Home,650080,,5655.12,2023-02-27,2024-02-27
POL-000790,Pacific Rim Insurance,4680,Gladstone QLD,L-P,SME,905583,Elevated Slab,3472.03,2023-08-21,2024-08-20
POL-000791,Coral Coast Mutual,4870,Cairns QLD,T-W,Home,306757,,2800.41,2023-02-12,2024-02-12
POL-000792,Outback Assurance Group,4825,Cloncurry QLD,B-F,Home,481522,Shutters Installed,685.63,2024-11-20,2025-11-20
POL-000793,Outback Assurance Group,4737,Bowen QLD,Q-S,SME,777835,,4774.9,2023-10-24,2024-10-23
POL-000794,Outback Assurance Group,810,Darwin NT,T-W,Home,849198,Roof Tie-Down,7193.71,2024-07-15,2025-07-15
POL-000795,Pacific Rim Insurance,6000,Perth WA,B-F,Home,386708,,732.55,2024-05-07,2025-05-07
POL-000796,Pacific Rim Insurance,4703,Rockhampton QLD,Q-S,Home,455625,,2997.79,2025-01-23,2026-01-23
POL-000797,Pacific Rim Insurance,4350,Toowoomba QLD,B-F,Home,700956,Shutters Installed,1034.59,2025-08-04,2026-08-04
POL-000798,Coral Coast Mutual,4825,Mount Isa QLD,B-F,Home,633010,Elevated Slab,939.12,2023-11-25,2024-11-24
POL-000799,Outback Assurance Group,4810,Townsville QLD,T-W,SME,1109908,,11572.5,2024-09-23,2025-09-23
POL-000800,Northbeam General,4810,Townsville QLD,T-W,Home,494831,Roof Tie-Down,3755.76,2024-01-18,2025-01-17
POL-000801,Coral Coast Mutual,4825,Mount Isa QLD,B-F,Home,404850,Roof Tie-Down,665.1,2025-04-19,2026-04-19
POL-000802,Coral Coast Mutual,4870,Cairns QLD,T-W,Home,569939,,5360.34,2023-01-24,2024-01-24
POL-000803,Pacific Rim Insurance,4703,Rockhampton QLD,Q-S,SME,2691869,Shutters Installed,14941.78,2023-09-22,2024-09-21
POL-000804,Pacific Rim Insurance,850,Alice Springs NT,B-F,Home,269281,,472.74,2025-07-16,2026-07-16
POL-000805,Coral Coast Mutual,4740,Mackay QLD,Q-S,Home,460445,Roof Tie-Down,2691.1,2024-09-24,2025-09-24
POL-000806,Coral Coast Mutual,4740,Mackay QLD,Q-S,Home,319832,,2032.61,2023-10-05,2024-10-04
POL-000807,Pacific Rim Insurance,800,Darwin NT,T-W,Home,655298,,5890.62,2024-01-25,2025-01-24
POL-000808,Northbeam General,800,Darwin NT,T-W,Strata,12017783,,114889.59,2023-07-10,2024-07-09
POL-000809,Pacific Rim Insurance,4720,Charters Towers QLD,L-P,Strata,13953249,,52995.14,2023-09-11,2024-09-10
POL-000810,Coral Coast Mutual,6721,Port Hedland WA,T-W,Home,414631,Elevated Slab,3025.63,2024-12-01,2025-12-01
POL-000811,Coral Coast Mutual,4680,Gladstone QLD,L-P,Home,775600,Shutters Installed,2644.78,2023-03-05,2024-03-04
POL-000812,Coral Coast Mutual,4655,Hervey Bay QLD,L-P,SME,523588,,2394.41,2025-08-29,2026-08-29
POL-000813,Pacific Rim Insurance,4350,Toowoomba QLD,B-F,Home,393928,,650.61,2024-01-27,2025-01-26
POL-000814,Outback Assurance Group,4810,Townsville QLD,T-W,SME,2150422,,19368.17,2023-06-06,2024-06-05
POL-000815,Northbeam General,6721,Port Hedland WA,T-W,Strata,11097172,Shutters Installed,83010.31,2024-10-30,2025-10-30
POL-000816,Pacific Rim Insurance,4802,Townsville QLD,T-W,Home,394818,,3607.49,2024-12-23,2025-12-23
POL-000817,Northbeam General,810,Darwin NT,T-W,Home,402203,,3940.32,2024-08-01,2025-08-01
POL-000818,Northbeam General,6714,Karratha WA,T-W,Home,374138,,3329.77,2025-05-09,2026-05-09
POL-000819,Outback Assurance Group,4870,Cairns QLD,T-W,SME,2136610,,22170.05,2023-11-07,2024-11-06
POL-000820,Pacific Rim Insurance,6000,Perth WA,B-F,Home,387935,Roof Tie-Down,556.12,2025-02-19,2026-02-19
POL-000821,Southern Cross Insurance,4810,Townsville QLD,T-W,Home,492128,,4765.32,2023-08-25,2024-08-24
POL-000822,Outback Assurance Group,4680,Gladstone QLD,L-P,Home,390600,,1641.28,2024-09-11,2025-09-11
POL-000823,Northbeam General,4680,Gladstone QLD,L-P,Home,746864,Elevated Slab,2473.0,2023-07-17,2024-07-16
POL-000824,Northbeam General,4740,Mackay QLD,Q-S,Home,532967,,3776.21,2023-08-16,2024-08-15
POL-000825,Coral Coast Mutual,4703,Rockhampton QLD,Q-S,Home,710623,,4958.21,2024-05-16,2025-05-16
POL-000826,Outback Assurance Group,4737,Bowen QLD,Q-S,SME,575432,Elevated Slab,3247.89,2025-04-24,2026-04-24
POL-000827,Southern Cross Insurance,6714,Karratha WA,T-W,Home,849716,,8223.75,2024-06-21,2025-06-21
POL-000828,Pacific Rim Insurance,4720,Charters Towers QLD,L-P,Home,294476,,1330.25,2023-09-09,2024-09-08
POL-000829,Southern Cross Insurance,4825,Cloncurry QLD,B-F,Home,834791,,1468.78,2025-02-22,2026-02-22
POL-000830,Outback Assurance Group,4703,Rockhampton QLD,Q-S,Home,569348,Elevated Slab,3317.83,2023-10-20,2024-10-19
POL-000831,Northbeam General,4700,Rockhampton QLD,Q-S,Home,307196,,2072.63,2025-07-14,2026-07-14
POL-000832,Pacific Rim Insurance,4737,Bowen QLD,Q-S,SME,2499910,,14992.27,2025-03-08,2026-03-08
POL-000833,Pacific Rim Insurance,4825,Cloncurry QLD,B-F,Home,722788,Elevated Slab,1000.79,2024-04-09,2025-04-09
POL-000834,Northbeam General,4703,Rockhampton QLD,Q-S,SME,1759268,Roof Tie-Down,10092.65,2025-07-17,2026-07-17
POL-000835,Outback Assurance Group,800,Darwin NT,T-W,Home,630573,,5493.6,2024-12-25,2025-12-25
POL-000836,Northbeam General,4720,Charters Towers QLD,L-P,Home,827079,Roof Tie-Down,2882.17,2025-02-25,2026-02-25
POL-000837,Northbeam General,6714,Karratha WA,T-W,Home,407380,,3608.59,2023-05-29,2024-05-28
POL-000838,Southern Cross Insurance,4740,Mackay QLD,Q-S,Home,717935,Shutters Installed,3799.03,2023-07-05,2024-07-04
POL-000839,Outback Assurance Group,810,Darwin NT,T-W,Strata,14841210,Roof Tie-Down,113925.2,2024-04-14,2025-04-14
POL-000840,Outback Assurance Group,850,Alice Springs NT,B-F,Home,767437,Roof Tie-Down,1112.62,2024-08-25,2025-08-25
POL-000841,Pacific Rim Insurance,4737,Bowen QLD,Q-S,Home,879252,Roof Tie-Down,4378.47,2025-06-22,2026-06-22
POL-000842,Southern Cross Insurance,6000,Perth WA,B-F,Home,467723,,765.95,2023-06-01,2024-05-31
POL-000843,Coral Coast Mutual,4680,Gladstone QLD,L-P,Home,856174,,3839.03,2023-11-02,2024-11-01
POL-000844,Pacific Rim Insurance,4825,Mount Isa QLD,B-F,Home,436906,Elevated Slab,623.19,2023-10-19,2024-10-18
POL-000845,Southern Cross Insurance,4810,Townsville QLD,T-W,Home,727456,,7255.45,2024-01-04,2025-01-03
POL-000846,Outback Assurance Group,4825,Mount Isa QLD,B-F,SME,1989386,Shutters Installed,3238.72,2025-02-15,2026-02-15
POL-000847,Coral Coast Mutual,4825,Cloncurry QLD,B-F,Home,377950,,706.79,2023-10-09,2024-10-08
POL-000848,Pacific Rim Insurance,4720,Charters Towers QLD,L-P,Home,469205,Shutters Installed,1712.6,2023-04-22,2024-04-21
POL-000849,Coral Coast Mutual,4720,Charters Towers QLD,L-P,Strata,13553701,,58118.45,2025-03-18,2026-03-18
POL-000850,Coral Coast Mutual,4879,Innisfail QLD,T-W,Home,800912,Shutters Installed,6564.56,2024-09-30,2025-09-30
POL-000851,Pacific Rim Insurance,810,Darwin NT,T-W,Home,771919,,7322.24,2023-07-04,2024-07-03
POL-000852,Southern Cross Insurance,4350,Toowoomba QLD,B-F,SME,406630,,676.04,2024-04-21,2025-04-21
POL-000853,Pacific Rim Insurance,4703,Rockhampton QLD,Q-S,SME,2136614,,12625.55,2023-12-25,2024-12-24
POL-000854,Coral Coast Mutual,4703,Rockhampton QLD,Q-S,Home,545307,Shutters Installed,2864.84,2023-03-11,2024-03-10
POL-000855,Coral Coast Mutual,6721,Port Hedland WA,T-W,Home,256429,Shutters Installed,1910.74,2023-12-08,2024-12-07
POL-000856,Coral Coast Mutual,4655,Hervey Bay QLD,L-P,SME,522127,,2338.56,2023-07-18,2024-07-17
POL-000857,Northbeam General,6714,Karratha WA,T-W,Strata,9960796,,100253.25,2024-10-23,2025-10-23
POL-000858,Outback Assurance Group,850,Alice Springs NT,B-F,Home,813051,,1579.38,2024-04-18,2025-04-18
POL-000859,Northbeam General,4740,Mackay QLD,Q-S,SME,1723314,Shutters Installed,9626.38,2023-01-20,2024-01-20
POL-000860,Coral Coast Mutual,4802,Townsville QLD,T-W,SME,1883087,,16337.3,2023-06-02,2024-06-01
POL-000861,Pacific Rim Insurance,4870,Cairns QLD,T-W,Home,810226,Elevated Slab,6990.62,2024-08-07,2025-08-07
POL-000862,Southern Cross Insurance,4655,Hervey Bay QLD,L-P,Home,573256,Roof Tie-Down,2130.54,2023-11-19,2024-11-18
POL-000863,Coral Coast Mutual,6000,Perth WA,B-F,Home,499185,,875.46,2025-04-29,2026-04-29
POL-000864,Northbeam General,4703,Rockhampton QLD,Q-S,Home,642393,Roof Tie-Down,3751.49,2025-03-07,2026-03-07
POL-000865,Northbeam General,4825,Mount Isa QLD,B-F,Home,756109,Roof Tie-Down,1250.54,2023-06-07,2024-06-06
POL-000866,Northbeam General,6714,Karratha WA,T-W,Strata,10785019,,98571.64,2023-12-02,2024-12-01
POL-000867,Outback Assurance Group,800,Darwin NT,T-W,SME,956656,,8552.37,2023-02-07,2024-02-07
POL-000868,Pacific Rim Insurance,4655,Hervey Bay QLD,L-P,SME,417238,,1686.15,2023-02-15,2024-02-15
POL-000869,Coral Coast Mutual,4825,Mount Isa QLD,B-F,Home,358111,,647.25,2024-11-05,2025-11-05
POL-000870,Coral Coast Mutual,4870,Cairns QLD,T-W,Home,470039,Shutters Installed,3659.59,2023-07-17,2024-07-16
POL-000871,Coral Coast Mutual,6000,Perth WA,B-F,Home,373365,,641.5,2023-06-11,2024-06-10
POL-000872,Coral Coast Mutual,800,Darwin NT,T-W,Home,789031,,6899.69,2024-07-09,2025-07-09
POL-000873,Southern Cross Insurance,4825,Cloncurry QLD,B-F,Home,547027,Roof Tie-Down,849.35,2023-06-25,2024-06-24
POL-000874,Outback Assurance Group,6721,Port Hedland WA,T-W,Home,715198,Shutters Installed,5256.29,2023-01-30,2024-01-30
